subject,trial,condition,group,Fz_N100,FCz_N100,Cz_N100,FC3_N100,FC4_N100,C3_N100,C4_N100,CP3_N100,CP4_N100,AFz_N100,F2_N100
71,24,1,1,-18.16188095,-17.9034619,-14.71826667,-7.741747619,-16.27152381,-8.155352381,-15.29515714,-2.441885714,-22.06937619,-11.6174619,-17.01449048
71,25,1,1,-3.927747619,2.509385714,3.895561905,-2.241933333,-5.933214286,1.924719048,-0.541766667,8.36152381,-2.094619048,-7.357252381,-9.989257143
71,26,1,1,5.131090476,0.240466667,0.392852381,10.09452381,3.511928571,5.205571429,-2.801961905,2.369042857,1.503528571,4.332680952,16.27629524
71,27,1,1,2.886085714,2.840180952,-5.657795238,2.605485714,-1.276609524,0.795847619,-2.749809524,-6.034228571,-0.930595238,2.708485714,2.022352381
71,28,1,1,-1.478847619,-3.423947619,-7.896614286,-2.358995238,-6.117880952,-3.006171429,-7.772147619,-9.892004762,-7.349252381,4.108695238,0.975990476
71,29,1,1,12.64793333,15.56232857,16.3366619,16.93843333,14.68670952,17.50156667,13.35679524,14.52884762,19.95510476,5.586719048,13.06517143
71,30,1,1,-4.286642857,-10.32632857,-0.022719048,-2.947485714,3.706080952,-1.265580952,3.190266667,2.618747619,5.539695238,-7.616438095,-5.731485714
71,34,1,1,-0.16752381,0.614742857,-5.089590476,-9.022233333,-9.395233333,-8.291728571,-8.312780952,-15.62655714,-13.34312381,-3.438880952,-1.992585714
71,35,1,1,18.57198095,13.80966667,12.78377619,13.08877143,11.18439524,15.68849048,10.3445619,9.536880952,7.097461905,13.73895714,14.94206667
71,36,1,1,5.037842857,0.289290476,1.921857143,-0.594695238,9.558752381,-3.652966667,7.230661905,0.436714286,8.251957143,5.948928571,9.77727619
71,37,1,1,-7.845780952,-9.634266667,-4.449580952,-6.90402381,-5.93077619,-9.6581,-7.72947619,-7.8166,-7.810966667,-6.703666667,-6.634814286
71,38,1,1,-1.875280952,-5.466152381,-10.3537,2.737371429,-12.87358571,-0.927642857,-11.26519524,-5.771,-17.76681429,2.111852381,-1.37827619
71,39,1,1,-17.79944286,-18.87731905,-18.87776667,-16.34854762,-21.66030952,-20.65938095,-18.19334762,-12.61779524,-13.09839048,-16.50249048,-17.79307619
71,40,1,1,-21.59476667,-22.8304381,-11.33221905,-17.06801429,-19.76246667,-10.58684286,-12.59786667,-8.653933333,-15.7476381,-21.48718095,-24.93312857
71,41,1,1,8.588909524,8.946161905,0.647604762,6.743242857,8.358280952,3.302580952,5.182204762,2.41642381,1.734090476,11.95987143,10.08299524
71,42,1,1,-14.10270476,-12.55942857,-7.983495238,-10.3642,-3.471833333,-5.008547619,0.110485714,-4.414061905,-0.387704762,-9.601728571,-12.6545381
71,43,1,1,6.277895238,5.997471429,9.705142857,3.037938095,11.92038571,5.961866667,14.08189048,-1.489147619,18.76821905,2.976357143,7.951628571
71,44,1,1,1.423690476,-3.637104762,-5.327780952,0.834828571,-4.229966667,-1.048980952,-11.05899524,-9.12077619,-6.624752381,-3.393071429,0.94622381
71,45,1,1,-9.607280952,-10.2505381,-5.4939,-6.795495238,-2.487233333,-3.712971429,-2.39777619,-5.9293,-0.630595238,-7.033661905,-8.543352381
71,46,1,1,-11.30592857,-12.9341381,-8.561795238,-10.2419381,-11.2442,-8.784728571,-14.78319048,-17.37212381,-17.78949048,-15.4456381,-12.09592857
71,47,1,1,0.477147619,-3.190185714,-8.57662381,-2.126561905,-1.560871429,1.510619048,-4.804061905,-3.265819048,-2.923609524,-1.5869,-3.065095238
71,48,1,1,-10.90726667,-4.78122381,-1.951119048,-1.59282381,-8.983009524,-2.193728571,-11.88951905,-3.842066667,-5.953066667,-10.80455714,-7.487204762
71,49,1,1,5.49727619,-0.155852381,-0.90042381,5.779042857,-6.032714286,1.71072381,-4.4621,-0.81402381,-4.04707619,0.264366667,-0.017680952
71,50,1,1,12.15920952,8.278533333,10.49718571,3.379695238,4.493857143,-0.836466667,2.431628571,5.241561905,6.277666667,2.670352381,5.448538095
71,51,1,1,-11.34445238,-12.82211905,-5.952190476,-8.221147619,-9.249595238,-10.34414762,-7.9988,-9.223161905,-10.70095714,-6.73437619,-9.781942857
71,52,1,1,-0.068071429,-3.594238095,-11.04167143,-1.225071429,-11.58064286,-10.21915238,-12.92258571,-18.04882857,-16.17693333,0.043914286,-6.039685714
71,53,1,1,-19.19061905,-14.2943381,-8.974695238,-18.34586667,-10.20511905,-8.675809524,-5.22032381,-9.6234,-1.7179,-12.3312,-13.59898095
71,54,1,1,-3.5694,-7.730557143,-7.883657143,-1.970642857,-3.942480952,-7.083119048,-6.009928571,-6.536557143,-7.230347619,-2.544928571,-1.682561905
71,55,1,1,1.736942857,2.354095238,0.975390476,6.702504762,2.153528571,9.949909524,-0.881861905,5.853752381,0.268252381,-2.081114286,1.837766667
71,56,1,1,-0.839152381,1.44357619,11.2096381,1.139652381,6.24362381,3.732033333,5.317357143,13.84411905,7.508942857,-2.394061905,3.528814286
71,57,1,1,-10.04261429,-8.413714286,-5.870961905,-3.60027619,-11.59145714,-6.382447619,-10.91601905,7.740742857,-7.352647619,-12.97733333,-14.38825238
71,58,1,1,-1.906014286,1.273890476,3.201314286,4.337352381,-0.062104762,3.324328571,-6.884785714,8.400828571,-3.759219048,-1.582495238,-0.499761905
71,59,1,1,-3.172904762,-3.606838095,-8.292461905,-12.00344286,-1.407338095,-9.487038095,-0.081119048,-6.758266667,6.226742857,-3.740252381,0.152947619
71,60,1,1,-3.6587,-4.800942857,-0.066366667,-1.560747619,-0.66442381,4.672504762,-1.9547,7.226490476,5.096347619,-5.202080952,-2.462895238
71,61,1,1,-8.981471429,-8.536133333,-8.367733333,-5.074861905,-3.214604762,-0.011657143,-9.049552381,4.184352381,-7.493433333,-4.1809,-8.050109524
71,62,1,1,-13.83985714,-9.774066667,-7.775619048,-6.666461905,-6.923457143,-9.954552381,-8.54602381,-7.354004762,-9.893033333,-6.460519048,-8.296809524
71,63,1,1,2.449161905,8.615438095,11.79107619,8.88247619,11.44395238,7.70592381,9.07372381,6.959585714,12.52200952,4.707252381,10.35071905
71,64,1,1,-0.249580952,4.997433333,1.468009524,-6.310238095,7.12187619,1.912452381,5.943014286,-0.205933333,10.79990952,1.708909524,5.465666667
71,65,1,1,-15.13142381,-13.25950476,-5.884485714,-12.77007619,-11.9008381,-11.69090952,-8.541319048,-1.495552381,-3.017695238,-15.02281905,-12.23006667
71,66,1,1,-1.072847619,-4.165542857,-1.355942857,1.682747619,-3.576528571,1.647990476,-1.883142857,6.782128571,-8.258909524,-6.985728571,0.510042857
71,67,1,1,-15.97132381,-11.90714762,-9.978161905,-13.58888571,-7.642180952,-14.10768571,-2.963728571,-17.5179381,-0.339709524,-11.78441429,-10.09777143
71,68,1,1,8.384480952,5.542957143,-3.45487619,3.957133333,7.411590476,0.075947619,1.929895238,1.971728571,-3.080995238,4.735790476,10.18655714
71,69,1,1,-9.359147619,-4.822638095,-8.672966667,-5.428042857,-4.708442857,-8.153404762,-5.942809524,-1.971157143,-11.56539048,-4.851738095,-6.543842857
71,70,1,1,7.540085714,13.71688571,14.6970619,11.87248571,16.44007143,14.03469524,13.70924762,13.64387619,11.76560476,6.651128571,10.14089048
71,71,1,1,4.922109524,7.992333333,5.459409524,3.869247619,-2.180490476,3.264261905,0.10917619,0.673209524,-1.658080952,4.849485714,1.381490476
71,72,1,1,-4.078752381,-4.6352,-0.050680952,6.0099,4.213338095,5.017219048,-0.223433333,0.933090476,3.033361905,-0.726419048,-1.070385714
71,75,1,1,-0.137428571,-4.9276,-8.098490476,-10.89042381,-2.989380952,-12.53225238,-3.613619048,-22.19304762,-5.920752381,-2.717238095,-3.236309524
71,76,1,1,-23.63520476,-26.4364619,-24.32807143,-18.18708095,-16.40947143,-23.39207619,-16.01430476,-31.22150476,-27.15111905,-17.35718571,-24.02729048
71,77,1,1,-6.688190476,-9.29222381,3.171538095,3.654571429,1.359838095,0.969904762,1.483071429,3.661347619,-4.834495238,-8.842814286,-4.026080952
71,78,1,1,7.301342857,8.498038095,12.32034286,6.376285714,10.66821905,8.922933333,14.48301429,7.280028571,14.88166667,2.22847619,4.531842857
71,79,1,1,-7.116328571,-6.669252381,-7.727333333,-7.587814286,-6.116895238,-6.480971429,-4.4187,-13.8792619,-6.811490476,-3.612509524,-7.275452381
71,80,1,1,-14.84868095,-14.06928571,-10.69221905,-12.54105714,-5.342995238,1.503804762,-7.02372381,-13.44694762,-5.580747619,-12.05524286,-13.1332
71,81,1,1,-5.641195238,-4.482390476,-1.308195238,-4.635928571,-6.619390476,-0.50227619,-3.238238095,0.899295238,2.86012381,-11.7367,-6.419042857
71,82,1,1,-6.814614286,-7.522919048,-5.424395238,-1.742690476,-2.859642857,1.569266667,-2.045838095,5.749804762,4.335947619,-6.631795238,-13.5396619
71,83,1,1,-2.755842857,-5.970595238,-2.928371429,-5.826,-1.9258,-6.350933333,-4.115847619,2.456328571,-4.961028571,-2.77472381,0.037371429
71,84,1,1,-13.7465619,-12.0908381,-13.39684286,-10.87705238,-10.30104762,-8.93607619,-11.57212857,-10.42768095,-13.40252857,-9.258738095,-10.65616667
71,85,1,1,-4.016971429,-4.539561905,-0.046233333,-3.504233333,-6.469695238,-4.000142857,-4.535514286,-6.204333333,-6.176880952,-5.214985714,-4.318671429
71,86,1,1,-9.717619048,-7.241680952,-4.93887619,-3.681385714,-3.274980952,0.291319048,-3.0261,-5.009009524,-1.665380952,-6.8632,-4.53087619
71,87,1,1,-1.663638095,-3.361557143,-8.341757143,1.333819048,-1.736338095,0.25142381,-0.81277619,-0.419519048,-5.379033333,-6.315119048,-3.13157619
71,88,1,1,2.619119048,1.382714286,-2.787242857,-4.068519048,-0.055438095,-2.987390476,-1.8473,0.736266667,2.07027619,2.111514286,-1.022428571
71,89,1,1,-4.361795238,-1.213666667,-1.744438095,-7.590957143,0.825304762,-8.056252381,-2.281028571,2.091590476,-1.216538095,-6.440438095,-1.664619048
71,90,1,1,-2.600019048,-3.292742857,-6.22317619,0.572119048,-3.105352381,1.396571429,-0.450138095,-8.384614286,-3.298252381,-0.953452381,-4.537066667
71,91,1,1,9.680219048,2.931761905,6.008447619,5.585647619,9.057652381,6.064604762,7.6334,2.688438095,2.862057143,9.542985714,12.18752857
71,92,1,1,-15.67922381,-18.8232,-14.10077143,-17.59514286,-7.102904762,-18.82285714,-10.69628571,-11.23507143,-5.590442857,-8.28442381,-14.35590952
71,93,1,1,-2.914271429,-0.414242857,-3.081804762,-0.865885714,3.473128571,2.37587619,-2.9995,-0.932338095,-3.97392381,-4.870204762,1.514647619
71,94,1,1,-3.019333333,-1.716690476,-5.131847619,-1.500404762,-2.398347619,-1.827438095,-5.211828571,12.03637619,-6.3227,3.004633333,-1.250095238
71,95,1,1,2.652714286,3.020866667,-2.820404762,-0.163204762,0.028038095,-2.626504762,-3.603014286,-17.68620952,-9.273004762,1.539985714,-1.813857143
71,96,1,1,-2.806595238,-0.81342381,6.297371429,4.898361905,-2.449128571,5.590819048,0.210947619,2.079766667,7.138557143,-6.472680952,-4.210171429
71,97,1,1,-2.780138095,-0.901519048,1.569547619,2.454252381,1.395938095,4.50267619,2.882238095,-11.24400952,-0.23507619,-6.773861905,0.457352381
71,98,1,1,-3.088828571,-4.006028571,-1.781257143,-2.789457143,-0.315961905,-5.007171429,-3.36962381,-2.717509524,-1.605857143,-1.520338095,-4.183671429
71,99,1,1,-10.15795714,-10.14079048,-11.09220952,-8.195109524,-8.198247619,-7.400647619,-10.25948571,-7.601342857,-14.42001905,-4.499790476,-9.345133333
71,2,2,1,1.186061905,0.499366667,1.299309524,-2.674514286,-1.471547619,-0.85957619,3.94287619,-3.448304762,-4.117595238,0.070090476,-4.699485714
71,3,2,1,-8.293890476,-4.878885714,-1.524366667,-3.907414286,-6.956395238,-2.712252381,-5.459,-0.132742857,-1.29167619,-0.76547619,-8.936595238
71,4,2,1,-2.655852381,-4.071357143,-5.093138095,-5.587785714,2.647752381,-6.595628571,-0.24532381,-2.881228571,-1.305728571,4.110185714,0.110338095
71,5,2,1,-15.53152857,-16.33023333,-14.33071429,-13.58127143,-11.78154286,-16.70692381,-11.44549048,-17.40834286,-16.58431429,-13.29037619,-14.46430476
71,6,2,1,-10.24854762,-7.429019048,-7.368709524,-4.769571429,-5.560838095,-1.245766667,-8.78807619,-0.906133333,-5.228052381,-8.825419048,-6.987038095
71,7,2,1,-3.007347619,-3.707852381,-6.251004762,4.471890476,1.199538095,1.910557143,-11.65958571,-2.071919048,-9.314571429,-0.070619048,1.236471429
71,8,2,1,-10.43582381,-8.493728571,-6.573066667,-0.686352381,-15.17784286,-4.504690476,-8.903,-18.46826667,-5.51992381,-8.134885714,-14.1376619
71,10,2,1,12.2454381,14.37356667,13.76762381,8.684766667,10.23288095,8.881809524,11.26631905,10.47694286,15.10762381,16.56764762,14.1796619
71,11,2,1,-2.637671429,-11.31697619,-13.94708571,-4.039209524,-9.575680952,-6.1588,-10.34904762,-6.974785714,-12.99992857,-0.726861905,-8.23087619
71,12,2,1,-2.248357143,-4.0962,4.108295238,-2.875585714,2.097919048,0.149419048,3.67827619,-3.595509524,6.827961905,-3.209838095,2.370328571
71,13,2,1,-3.681833333,-5.540047619,-4.939838095,4.557909524,-8.980880952,6.22092381,-2.669633333,3.905952381,-3.009828571,0.679390476,-2.51922381
71,14,2,1,-16.05654286,-16.02810952,-15.4483,-10.80389048,-14.80970952,-12.46409048,-5.922157143,-12.57439524,-7.163638095,-13.48425714,-13.56354762
71,15,2,1,3.482828571,12.49391429,17.35884286,7.59292381,5.202771429,12.63531905,6.314219048,21.27157143,15.65288095,0.490142857,2.9683
71,16,2,1,2.527785714,2.078495238,5.481642857,-0.245371429,4.814671429,-0.981766667,2.382,-5.346242857,2.966142857,-5.63432381,3.995852381
71,17,2,1,-4.801142857,-5.610042857,-1.546842857,-5.34492381,-2.599447619,-2.625257143,2.7285,-4.202,6.446633333,-6.274180952,0.575866667
71,18,2,1,-5.707790476,-3.0571,-9.664228571,-0.492328571,-5.225652381,-5.268409524,-2.698166667,-15.14553333,-10.67637619,-1.574333333,-6.22807619
71,19,2,1,1.623842857,3.148142857,4.757066667,2.372214286,2.010966667,0.834752381,4.070485714,6.230528571,3.536890476,1.224290476,5.796314286
71,20,2,1,-11.21050476,-12.30567619,-15.75524286,-14.76955238,-5.837961905,-10.90105238,-4.1532,-14.03021429,-4.049928571,-9.221219048,-9.414838095
71,21,2,1,-10.50079048,-8.112080952,-2.788190476,-11.71888095,-5.22942381,-6.409433333,-4.493742857,1.017604762,-7.425657143,-11.43881905,-12.63505714
71,22,2,1,6.355595238,9.055019048,4.397466667,7.441095238,12.29231905,2.36337619,5.650909524,2.15257619,5.77827619,4.597557143,7.110466667
71,23,2,1,-8.320428571,-3.54427619,-7.674628571,4.498885714,-10.6383381,2.978128571,-6.447304762,-8.15232381,-9.01127619,-2.15922381,-8.952671429
71,24,2,1,-0.136652381,3.489480952,-3.799804762,-2.639885714,4.560290476,-6.429019048,-2.686361905,-3.2488,-4.762628571,0.982642857,0.261914286
71,25,2,1,-0.823438095,1.951357143,-0.576333333,3.21992381,-1.9146,-0.342209524,1.597504762,-1.646771429,5.268085714,-3.516357143,-2.824914286
71,26,2,1,-8.882442857,-4.469204762,-4.190857143,-8.269514286,1.208780952,-11.74834762,1.145033333,-9.204528571,-0.104104762,-2.478485714,-0.952266667
71,27,2,1,5.039395238,3.149257143,-2.234028571,3.091928571,0.892747619,-0.145104762,-2.924104762,-1.28962381,-4.98782381,3.302033333,4.990671429
71,28,2,1,-8.970585714,-10.86587619,-6.470180952,-15.35877619,0.932433333,-13.28549524,2.750590476,-6.391342857,5.102447619,-4.805614286,-5.162104762
71,29,2,1,-4.733395238,-7.581195238,-4.631080952,-9.1939,-8.217085714,-7.879666667,-3.833590476,-16.90622381,-7.8555,-3.034938095,-3.586309524
71,30,2,1,4.32632381,9.286547619,7.297471429,3.031704762,5.649490476,0.475804762,1.738466667,-9.082904762,6.567880952,-0.452638095,4.736219048
71,31,2,1,3.227114286,4.030566667,2.364904762,6.394547619,3.285919048,3.242319048,-3.393171429,6.412571429,0.236657143,2.665842857,-5.53672381
71,32,2,1,-2.556790476,-7.802028571,-7.619504762,-3.121304762,3.573161905,0.142447619,0.35922381,-0.83397619,-2.680547619,-3.954395238,-3.846790476
71,33,2,1,-8.200671429,-9.461952381,-9.074428571,-2.660809524,-5.670904762,-5.705238095,-4.448609524,-2.122138095,-6.198747619,-9.856442857,-3.099090476
71,34,2,1,11.27262381,9.289457143,9.508333333,9.056947619,7.312209524,5.203119048,3.946919048,7.171757143,5.973828571,9.22052381,12.06151429
71,35,2,1,5.747861905,7.0991,11.45980952,6.813309524,9.867147619,8.056785714,3.059180952,9.542490476,4.11442381,0.284528571,4.312809524
71,36,2,1,-3.670961905,-0.064433333,-1.542361905,1.962966667,2.2001,0.642804762,1.543104762,2.35742381,4.724990476,-2.338190476,-1.829585714
71,37,2,1,4.123419048,1.514742857,-3.92037619,-2.322095238,8.233171429,-0.951742857,2.847304762,-4.151,0.264790476,4.896004762,1.7292
71,38,2,1,4.107233333,0.403338095,4.0294,6.706890476,3.441242857,3.239180952,9.772057143,7.182228571,6.128195238,-0.579295238,2.701342857
71,39,2,1,3.450642857,3.518857143,0.266695238,1.741480952,11.44623333,0.43217619,7.559219048,-1.632066667,10.29929048,6.222033333,13.82144762
71,40,2,1,7.532814286,4.578195238,5.3505,1.633933333,-2.098838095,1.159166667,2.220961905,1.931438095,5.348104762,6.09002381,6.846947619
71,41,2,1,-9.407447619,-6.247366667,-7.5802,-3.983504762,-10.68893333,-5.008871429,-7.739271429,-2.668533333,-6.006528571,-7.537152381,-2.352195238
71,42,2,1,11.31899048,12.23502381,13.98291905,11.37290476,18.11874286,9.634138095,12.05844762,11.01701905,16.42533333,10.52573333,16.24594762
71,45,2,1,6.586109524,13.74800476,11.27268571,5.272319048,10.37414286,12.96464286,8.466595238,10.75546667,12.81308095,3.796666667,7.866928571
71,46,2,1,-0.037571429,-2.886061905,-8.950814286,-8.931228571,-6.917961905,-9.070609524,-10.99124286,-12.23644286,-9.302580952,0.945414286,-2.534280952
71,47,2,1,-0.121519048,-3.978966667,-7.817080952,-3.7617,2.576904762,-6.149166667,-2.554985714,-13.615,-4.469714286,2.565038095,-1.705509524
71,48,2,1,-6.806914286,-9.520738095,-10.7228,-6.962090476,-8.752309524,-11.22653333,-6.191614286,-11.65179524,-5.32852381,-6.150742857,-6.786480952
71,49,2,1,0.811533333,9.458361905,8.006657143,6.500804762,6.005628571,5.623019048,7.391552381,14.49871429,6.924195238,6.84747619,3.990738095
71,50,2,1,0.1863,3.788914286,-5.93837619,1.196938095,-2.342614286,-0.843261905,-5.08187619,-5.046980952,-5.237061905,0.519428571,9.418980952
71,51,2,1,-4.340352381,1.906866667,0.963242857,1.098647619,-5.495757143,-2.222061905,-2.23007619,-0.838990476,2.338504762,-5.140028571,-3.079190476
71,52,2,1,5.7127,4.876861905,4.303447619,5.9449,6.035409524,10.26149048,2.103909524,14.2929619,4.065095238,4.117942857,0.077738095
71,53,2,1,1.982671429,-1.473704762,-3.438628571,4.918633333,-6.00012381,1.50917619,-5.131371429,2.50142381,-3.153833333,-2.257261905,-0.704485714
71,54,2,1,-16.22584286,-22.42886667,-19.80275238,-14.52333333,-21.04488095,-11.56678095,-18.32727619,-15.66354286,-21.17999524,-10.25517619,-12.83151429
71,55,2,1,-9.90857619,-1.548533333,-6.875966667,-9.110095238,-8.514757143,-8.331442857,-6.59677619,4.064542857,-3.492219048,-7.105557143,-6.958542857
71,56,2,1,-2.482804762,-1.915214286,0.135357143,-0.076042857,-4.967095238,1.713871429,-1.592204762,5.902928571,4.573414286,-9.308680952,-3.790509524
71,57,2,1,3.268890476,3.171490476,2.956280952,6.937657143,3.074866667,4.997166667,3.463671429,-3.402585714,-4.222666667,2.311885714,1.624847619
71,58,2,1,2.221433333,2.655438095,3.532042857,-2.925328571,-1.924633333,2.410190476,2.531080952,6.997038095,10.40276667,1.346490476,-3.719980952
71,59,2,1,16.22201429,19.87521905,17.19232857,11.15550952,14.19478571,9.137371429,14.00998571,10.09360952,13.9285,13.43144286,16.76922857
71,60,2,1,1.379004762,-2.856604762,-4.062233333,4.678819048,-0.1425,-0.519052381,-2.99367619,-2.13952381,-1.74662381,2.320695238,3.05942381
71,63,2,1,-3.9443,2.099509524,0.893928571,5.324104762,-1.835257143,4.369457143,1.796761905,5.625085714,5.333390476,2.735190476,-4.079980952
71,64,2,1,0.942528571,1.291119048,-0.428057143,-1.947342857,2.494661905,-2.076709524,0.856980952,-2.090409524,-0.979628571,1.430619048,-2.071904762
71,65,2,1,-24.01842381,-26.22606667,-26.64195714,-18.25418571,-22.18187619,-15.27222381,-23.05951905,-18.0395,-26.78152381,-20.5555619,-26.8573
71,66,2,1,-6.851947619,-8.699133333,-1.194547619,-5.584442857,-2.347747619,-5.215790476,-2.943219048,5.600185714,-2.153157143,-4.731271429,-1.049428571
71,67,2,1,-3.070147619,0.857566667,1.806566667,-4.692571429,0.537695238,-2.730009524,-1.333114286,-12.24241429,-1.749971429,-1.084480952,-3.269695238
71,68,2,1,0.34687619,2.143409524,2.202704762,4.238647619,-6.270357143,2.959533333,-1.518033333,5.841942857,0.3224,1.915890476,0.202366667
71,69,2,1,-11.50587143,-17.00254762,-9.686152381,-16.55188095,-8.387342857,-17.43991905,-4.435109524,-12.25955714,-7.566690476,-7.892128571,-8.932104762
71,70,2,1,0.03167619,2.858914286,-7.199028571,-4.03272381,-0.774247619,-6.73867619,-3.967290476,-10.08581429,-6.267252381,3.45437619,3.380090476
71,71,2,1,-2.957161905,1.237680952,1.290919048,-7.084885714,-6.931719048,-1.950190476,-2.194395238,-2.551104762,4.826504762,-6.145228571,-7.239819048
71,72,2,1,-8.855257143,-9.753652381,-12.9502,-7.008819048,-9.606419048,-1.281785714,-1.246528571,-4.124657143,2.697742857,-11.45270476,-8.162119048
71,73,2,1,9.575947619,9.3397,4.593804762,4.318909524,6.166847619,-0.056542857,5.298219048,-2.369009524,1.40937619,8.976057143,8.393261905
71,74,2,1,-3.16622381,-0.75697619,-1.326285714,-1.432309524,-5.511804762,3.593847619,-4.100642857,4.83522381,0.898552381,-4.989385714,-3.703466667
71,77,2,1,-15.2540381,-14.58256667,-12.98118095,-10.98380952,-16.74497619,-6.767857143,-12.62479524,-6.014228571,-9.528942857,-17.6731,-15.53978571
71,78,2,1,-14.17473333,-14.22147619,-13.79393333,-8.367390476,-15.78862381,-7.215961905,-10.37224762,2.69462381,-11.3366619,-9.02437619,-12.86529048
71,79,2,1,7.297619048,9.406461905,11.70879048,0.849795238,9.5876,3.225380952,7.770390476,5.617852381,13.6031,12.11627619,14.77378095
71,80,2,1,0.522233333,4.043828571,4.285747619,-1.312528571,9.228652381,-10.7543619,4.729552381,-8.789119048,5.962442857,6.87702381,6.509542857
71,81,2,1,1.705547619,1.930780952,-5.1082,0.423685714,-3.902671429,-2.296438095,-0.452938095,0.199633333,3.355619048,-1.986266667,-2.120495238
71,82,2,1,-8.02532381,-5.000761905,-3.244419048,-5.048195238,-15.00964286,-1.537914286,-16.41445714,-14.28709048,-14.7213,-10.91520476,-10.0046
71,83,2,1,3.507580952,-2.148847619,-6.619414286,1.034980952,-9.732428571,0.993738095,-9.481,-4.921195238,-2.012866667,-1.268328571,-5.448833333
71,84,2,1,11.37941905,8.22022381,5.321585714,6.796490476,11.00410952,6.272719048,12.25018095,2.602590476,4.147290476,10.2158381,9.389142857
71,85,2,1,-5.134028571,1.060685714,0.843471429,-2.353980952,1.029104762,-1.628971429,-2.468557143,0.148604762,1.251047619,-6.239752381,-7.656604762
71,86,2,1,-4.5541,3.470352381,4.473861905,2.625066667,3.740871429,4.208209524,4.05772381,4.123561905,3.470557143,2.164414286,7.171519048
71,87,2,1,-9.028747619,-2.381961905,5.081890476,-3.397971429,-5.749257143,1.731347619,-1.566019048,-4.945714286,4.617085714,-11.71156667,-10.27060476
71,88,2,1,7.468047619,3.5186,-1.315314286,-2.07567619,10.50768571,-2.203909524,1.446838095,-7.777295238,3.251538095,8.491157143,6.597866667
71,89,2,1,1.935685714,-4.218319048,2.213538095,1.382433333,-2.330814286,3.924119048,1.88272381,5.664185714,10.52282381,4.153085714,2.693528571
71,90,2,1,-3.479433333,0.486714286,-0.8676,-3.349338095,1.618257143,0.772685714,2.858938095,1.3854,5.189904762,2.0342,-0.648438095
71,91,2,1,0.8733,1.221371429,3.41462381,3.070547619,1.97952381,2.444580952,-0.403180952,1.823042857,1.172957143,0.175938095,6.337514286
71,92,2,1,4.3836,7.131171429,9.137304762,4.479280952,4.289590476,7.940033333,11.38519048,12.71629048,11.41283333,0.145309524,1.073595238
71,93,2,1,1.6883,3.726661905,2.717680952,11.42209524,-2.389390476,9.686771429,-3.957061905,7.641128571,-0.537057143,4.385019048,-1.543509524
71,94,2,1,-3.76772381,-4.608947619,-2.091280952,-9.238671429,5.251266667,-10.72688095,4.19372381,-4.706152381,6.86087619,-3.057295238,-0.066957143
71,95,2,1,-6.240328571,-13.3288,-9.003080952,-0.487004762,-8.101204762,-4.510419048,-7.18662381,-6.31487619,-12.41409048,-3.100942857,-4.356085714
71,96,2,1,-7.744909524,-8.361528571,1.235490476,-2.149671429,-3.350904762,-2.204861905,4.12887619,1.235590476,3.810171429,-2.21117619,-1.247795238
71,97,2,1,-5.813180952,-9.655228571,-5.650880952,-4.699942857,-6.260952381,-0.299485714,-5.136452381,-4.708490476,-2.4601,-4.826190476,-6.013004762
71,98,2,1,-4.353380952,-8.557142857,-13.66054762,-2.115357143,-11.92476667,-4.453680952,-12.46994286,-10.72902857,-17.78443333,-4.341966667,-5.947790476
71,1,3,1,-7.877866667,-3.974704762,1.148166667,-2.776780952,-5.105,-1.030980952,-0.873152381,8.813738095,0.30082381,-7.754652381,-5.922590476
71,2,3,1,-5.665609524,-5.85942381,-10.0146381,-12.32481429,-4.052333333,-9.991338095,-3.961257143,-11.21989524,-3.599661905,-0.21317619,-4.646109524
71,3,3,1,-9.453895238,-8.216890476,-13.47450952,-4.011928571,-11.1925,-3.385652381,-14.1028619,-8.170009524,-18.2631381,0.607019048,-6.63742381
71,4,3,1,-3.526904762,-4.411528571,-2.696104762,2.766142857,-5.284661905,7.351871429,-5.372366667,5.869233333,-5.038695238,-3.0522,-9.082314286
71,5,3,1,15.18805238,16.06504762,21.70525238,17.11388571,10.08929524,16.27752381,11.8824,13.44338095,13.43891905,12.27576667,15.0598
71,6,3,1,18.40791429,18.60971905,14.97417619,17.43185714,13.78578095,9.70822381,9.611309524,7.3391,8.367704762,13.33043333,14.7118381
71,7,3,1,1.0873,2.782,-4.542042857,-3.036604762,2.8939,-6.744571429,-2.249780952,-8.450880952,-0.525766667,0.44497619,0.829204762
71,8,3,1,-4.434852381,-2.313261905,0.036271429,-2.90627619,-6.680480952,0.380647619,-6.899857143,1.236614286,-0.48937619,-6.903619048,-6.879752381
71,9,3,1,14.82055714,20.08701429,18.19881429,21.11804286,12.27135238,20.02049524,10.65472381,14.4075,11.08595238,15.62145238,13.3986619
71,10,3,1,0.587766667,-4.638971429,-5.788714286,2.3522,-2.231504762,4.365361905,-2.32342381,8.560142857,-0.701890476,-2.632204762,-3.820728571
71,11,3,1,3.286361905,3.632561905,5.758357143,7.097614286,-1.401566667,10.50720476,2.612766667,12.53639524,0.620266667,2.47877619,2.879728571
71,12,3,1,5.321566667,5.958471429,9.087080952,8.643347619,7.987214286,8.087095238,7.749119048,7.59777619,4.711904762,7.062990476,7.969638095
71,13,3,1,-2.94157619,-3.551633333,-4.325261905,-6.483071429,-4.32557619,-3.16982381,-2.124128571,6.637090476,-4.101742857,0.857471429,-1.950695238
